time,id,group1,group2,name,runtime,lang,num_atts,sub_atts,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg,
2023-11-11T23:10:26.812,dc7eb1ab-fc09-11e8-b0fd-00505601122b,Web Applications,,PHP - Processing Structured Config,php-linux,en,4,4,0,9,0,0,9,0,0,0,0,,
2023-11-11T23:10:27.981,0d80e912-5f2f-4aab-b076-306e5e6ffd3f,Programming in C++,,Phonebook,cxx-gcc-linux,en,4,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:11:39.548,6c12d54f-fb2a-11e9-9ce9-00505601122b,Programming I and II,,English or AnonLang?,python3,en,0,0,0,6,0,0,6,0,0,0,0,,
2023-11-11T23:12:56.696,1cf84d48-2221-11eb-8e81-005056ad4f31,Web Applications,,PHP - Smart Table,php-linux,en,3,3,0,15,0,0,15,0,0,0,0,,
2023-11-11T23:16:24.731,599bda7f-06fd-11e9-b0fd-00505601122b,Web Applications,,PHP - Form Processing [mandatory],php-linux,en,4,3,0,16,0,0,16,0,0,0,0,,
2023-11-11T23:16:35.015,c706ed63-30d1-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,15,0,0,0,15,0,0,0,,
2023-11-11T23:17:58.616,2fb88edc-10d3-11e9-b0fd-00505601122b,Web Applications,,PHP - REST API Router,php-linux,en,8,7,0,13,0,0,13,0,0,0,0,,
2023-11-11T23:17:59.766,a765fae9-84e8-11ea-a595-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,7,5,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:18:18.310,970fb684-672b-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,6,3,0,8,0,0,6,0,0,2,0,,
2023-11-11T23:20:13.552,adb43c13-923f-11ec-986f-f39926f24a9c,Programming I and II,,Frequency Table,python3,en,1,1,0.43,7,3,0,4,0,0,0,0,,
2023-11-11T23:21:51.690,f77e653f-892b-4fa4-b5d8-c1e56fcaa6a3,C# Language and .NET Framework,,Practical Test: Prolog Unification Algorithm,cs-dotnet-core,en,13,7,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-11T23:21:52.848,673300db-b5bc-11ec-8d84-d310d4f96200,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,5,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:22:34.870,ba535882-6a38-11ea-a595-00505601122b,Web Applications,,PHP - NIM,php-linux,en,5,3,0.1,10,1,0,0,9,0,0,0,,
2023-11-11T23:26:59.730,7e984230-aba3-11e7-a937-00505601122b,Java,,STEST,java,en,2,2,0,4,0,4,0,0,0,0,0,,
2023-11-11T23:27:34.407,971b5846-947d-11ea-befc-00505601122b,Non-Procedural Programming,,(title in AnonLang),haskell,al,2,1,0,11,0,11,0,0,0,0,0,,
2023-11-11T23:27:55.735,279390b5-0b90-11ea-9ce9-00505601122b,Programming I and II,,Typesetting,cs-dotnet-core,en,0,0,0,6,0,0,0,6,0,0,0,,
2023-11-11T23:29:27.175,7a6122b2-7bc8-11ec-986f-f39926f24a9c,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,2,2,0,1,0,0,0,0,0,0,1,duplicate filename cpu.cpp,
2023-11-11T23:29:57.883,648d0592-29b4-11eb-8e81-005056ad4f31,Introduction to Algorithms,,Circular queue,python3,en,0,0,0.1,10,1,0,6,3,0,0,0,,
2023-11-11T23:30:35.057,dd58c127-7412-11ea-a595-00505601122b,Programming I and II,,Heavy snowfall,python3,en,0,0,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-11T23:31:22.804,0b3ced27-4053-11ea-9c53-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,0,10,0,0,10,0,0,0,0,,
2023-11-11T23:32:11.407,6fc31ba9-aba3-11e7-a937-00505601122b,Java,,BRAINF***,java,en,6,6,0,8,0,0,0,8,0,0,0,,
2023-11-11T23:32:49.268,6ee2c79f-bd74-11eb-a1a9-005056ad4f31,Web Applications,,JS - Uploading Large Files,node-linux,en,2,0,0,7,0,0,7,0,0,0,0,,
2023-11-11T23:35:37.015,96e82843-03da-4aaf-8de5-176f3d71e260,Non-Procedural Programming,,(title in AnonLang),prolog,al,2,0,0,12,0,0,12,0,0,0,0,,
2023-11-11T23:35:38.209,28b19308-f745-11e8-b0fd-00505601122b,Web Applications,,JS - Asynchronous HTTP [mandatory],node-linux,en,12,10,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:36:29.391,e6742fc0-f763-4fd9-8f7f-42112b3d2df9,Introduction to Language Technologies,,hw_python,python3,en,0,0,0,17,0,0,17,0,0,0,0,,
2023-11-11T23:36:30.597,d8d0b0a6-8bc0-11ea-befc-00505601122b,Web Applications,,(title in AnonLang),node-linux,al,9,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:37:23.404,cad09703-0f8f-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,1,1,0,11,0,0,11,0,0,0,0,,
2023-11-11T23:37:24.606,b4a82233-ed1c-11e8-b0fd-00505601122b,Web Applications,,JS - Form Processing,node-linux,en,8,7,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:37:39.128,d6f2d70e-a41c-11eb-a1a9-005056ad4f31,Programming in Python,,PY WEATHER,python3,en,3,2,0,5,0,0,0,5,0,0,0,,
2023-11-11T23:40:43.527,2eafda0e-fa40-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,0,4,0,4,0,0,0,0,0,,
2023-11-11T23:40:44.690,b6a85fe0-7a0e-11ec-986f-f39926f24a9c,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,33,32,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:40:56.560,b3b9e3be-ec87-4d5f-89f6-a8c006520305,Programming in C++,,Dynamically-sized array container,cxx-gcc-linux,en,0,0,0,5,0,5,0,0,0,0,0,,
2023-11-11T23:43:21.154,fff46a44-2f4c-11eb-a1a9-005056ad4f31,Introduction to Algorithms,,Tree set,python3,en,0,0,0.33,7,4,0,3,0,0,0,0,,
2023-11-11T23:45:16.206,460914b6-8064-11eb-a1a9-005056ad4f31,Web Applications,,PHP - Dependency Injection [mandatory],php-linux,en,3,3,0,11,0,0,0,11,0,0,0,,
2023-11-11T23:46:53.511,6dea68e6-f696-11e8-b0fd-00505601122b,Programming in C++,,Data aggregation,cxx-gcc-linux,en,2,2,0,33,0,33,0,0,0,0,0,,
2023-11-11T23:56:21.627,c7c9735c-0073-11e9-b0fd-00505601122b,Web Applications,,PHP - Front Controller [mandatory],php-linux,en,9,9,0,1,0,0,0,0,0,0,1,no filename provided,
2023-11-11T23:56:32.596,d97da5e2-aba9-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman II,cs-dotnet-core,en,10,4,0,12,0,0,0,12,0,0,0,,
2023-11-11T23:57:23.971,b3495120-9e02-11eb-a1a9-005056ad4f31,Programming I and II,,Repeated letters,cs-dotnet-core,en,0,0,0,1,0,0,0,0,0,0,1,duplicate filename MostRepeatedLetters.cs,
2023-11-11T23:58:28.124,4593a41c-b562-11ec-8d84-d310d4f96200,Advanced C++ Programming,,Type system for physical units,cxx-gcc-linux,en,10,10,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-11T23:59:43.214,7a146dae-11c6-11ea-9ce9-00505601122b,Programming I and II,Introduction to Algorithms,Hash table,python3,en,0,0,0,9,0,0,9,0,0,0,0,,
2023-11-12T00:00:03.143,01cab853-b84f-4703-8864-dd013dd4ea1b,C# Language and .NET Framework,,Practical Test: Extended C# Preprocessor,cs-dotnet-core,en,42,42,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:00:04.271,a4b24a1d-78fa-11ec-986f-f39926f24a9c,Programming in C++,,Simplified Intermediate Code Interpreter,cxx-gcc-linux,en,26,26,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:01:15.925,a0f6fa51-3f82-40c0-ba9a-9cb9d9d27a62,Advanced C++ Programming,,Cache with smart ptr,cxx-gcc-linux,en,2,2,0,5,0,5,0,0,0,0,0,,
2023-11-12T00:02:07.420,a0676165-92df-4970-91c1-aee6f8bda447,Programming in C++,,Algorithmic Trading,cxx-gcc-linux,en,6,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:02:08.752,99a7cd0b-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,Bookstore eShop,cs-dotnet-core,en,21,20,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:02:10.198,c2f10c48-938a-4768-9be1-4a6e14741c8e,Advanced C++ Programming,,Interval locker,cxx-gcc-linux,en,13,12,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:02:11.416,04531bce-5775-4d1a-945a-b38b12c1fee2,Advanced C++ Programming,,Tagged vectors,cxx-gcc-linux,en,4,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:02:12.636,aaed4ccc-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,26,22,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:02:13.979,e873ce53-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,50,46,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:03:05.306,d6c1148c-be54-11ec-8da3-d412db16db0b,Advanced C++ Programming,,Static ranges,cxx-gcc-linux,en,25,25,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:03:06.674,c3749e72-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,40,34,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:03:50.610,02f46f2a-4144-11ec-986f-f39926f24a9c,Large scale optimization,,general_assignment_lagrange,python3,en,2,2,0,10,0,0,10,0,0,0,0,,
2023-11-12T00:04:33.271,0403015f-66ac-11e9-b0fd-00505601122b,Data Structures I,,cuckoo_hash,python3,en,0,0,0,5,0,0,5,0,0,0,0,,
2023-11-12T00:04:51.301,0ba17a29-458c-11e9-b0fd-00505601122b,Data Structures I,,ab_tree,python3,en,0,0,0,7,0,0,7,0,0,0,0,,
2023-11-12T00:04:52.461,263ca6f9-9894-11eb-a1a9-005056ad4f31,Introduction to Artificial Intelligence,,probability_minesweeper,python3,en,4,4,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:07:45.872,4fc7e8f1-2824-11ec-986f-f39926f24a9c,Large scale optimization,,matching_gurobi,python3,en,2,2,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-12T00:07:48.283,5d822d17-1dd6-11ea-9ce9-00505601122b,Data Structures I,,find_duplicates,python3,en,0,0,0,1,0,0,0,0,0,0,1,File name 'find_duplicates.{h,py}' contains invalid characters
2023-11-12T00:09:51.283,5f021643-865b-11ec-986f-f39926f24a9c,Introduction to Artificial Intelligence,,bellman_robot,python3,en,3,1,0,6,0,0,6,0,0,0,0,,
2023-11-12T00:10:34.379,605e4f3e-3a71-11e9-b0fd-00505601122b,Data Structures I,,splay_operation,python3,en,0,0,0,4,0,0,4,0,0,0,0,,
2023-11-12T00:10:36.079,6c2ecfef-3bea-11ec-986f-f39926f24a9c,Large scale optimization,,vehicle_routing_cut,python3,en,12,9,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:12:57.720,7ea6d36c-8de0-11ea-befc-00505601122b,Introduction to Artificial Intelligence,,games_multiple_divisor,python3,en,2,2,0,1,0,0,0,0,0,0,1,Exercise submission error - File 'multiple_divisor_tests.py' is already defined by author of the exercise,
2023-11-12T00:13:13.527,87f76214-2fc2-11e9-b0fd-00505601122b,Data Structures I,,tree_successor,python3,en,0,0,0,1,0,0,0,0,0,0,1,no solution id,
2023-11-12T00:14:00.582,8d594c1f-812a-11e9-b0fd-00505601122b,Data Structures I,,kgrams,python3,en,0,0,0,15,0,0,15,0,0,0,0,,
2023-11-12T00:14:01.759,95e03d17-59bc-11ec-986f-f39926f24a9c,Large scale optimization,,cutting_stock_column_generation,python3,en,12,12,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-12T00:16:14.501,b34e2c96-7738-11e9-b0fd-00505601122b,Data Structures I,,range_tree,cxx-gcc-linux,en,0,0,0,12,0,12,0,0,0,0,0,,
2023-11-12T00:19:19.870,d322308d-4a2f-11ec-986f-f39926f24a9c,Large scale optimization,,knapsack_branch_bound,python3,en,2,2,0,5,0,0,5,0,0,0,0,,
2023-11-13T17:22:51.191,0eb51f5c-ea64-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,3,3,0,1,0,0,0,0,0,0,1,context window exceeded,
2023-11-23T11:10:09.373439,dea5515d-a88b-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,6,0,0,5,1,0,0,0,,
2023-11-23T11:10:30.504002,0f2a9635-92ff-11eb-a1a9-005056ad4f31,Programming I and II,,Two digits,cs-dotnet-core,en,0,0,0.00,11,0,0,4,7,0,0,0,,
2023-11-23T11:10:56.337774,569d7c1b-7411-11ea-a595-00505601122b,Programming I and II,,Conditions,cs-dotnet-core,en,0,0,0.00,4,0,4,0,0,0,0,0,,
2023-11-23T11:13:11.254138,075f24de-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,5,0,0,5,0,0,0,0,,
2023-11-23T11:15:14.126476,36fa1f86-60ef-11e9-b0fd-00505601122b,Programming I and II,,Dragon's den,cs-dotnet-core,en,0,0,0.00,5,0,0,5,0,0,0,0,,
2023-11-23T11:15:35.200798,3cab6a5a-af7e-11ec-8d84-d310d4f96200,Programming I and II,,Chromatic number,cs-dotnet-core,en,0,0,0.00,10,0,0,10,0,0,0,0,,
2023-11-23T11:16:16.244278,e3298dc8-5ee9-11ea-a595-00505601122b,Programming I and II,,Matrix expression,cs-dotnet-core,en,0,0,0.00,4,0,0,4,0,0,0,0,,
2023-11-23T11:17:38.387745,ddaea72b-4fcb-11e9-b0fd-00505601122b,Programming I and II,,Binary search tree,cs-dotnet-core,en,0,0,0.00,5,0,0,5,0,0,0,0,,
2023-11-23T11:18:36.235845,5aa5236b-8d85-11eb-a1a9-005056ad4f31,Programming I and II,,Cycle in a graph,cs-dotnet-core,en,0,0,0.00,10,0,0,0,5,5,0,0,,
2023-11-23T11:19:00.755824,7ae19573-5ee3-4df6-8e6d-0db00b08df64,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,5,0,0,0,5,0,0,0,,
2023-11-23T11:20:24.152613,ef7d7fa5-6ebd-11ea-a595-00505601122b,Programming I and II,,Weighted paths,cs-dotnet-core,en,0,0,0.00,8,0,8,0,0,0,0,0,,
2023-11-23T11:21:40.271693,06da4636-6ea1-11ea-a595-00505601122b,Programming I and II,,Coffee room,cs-dotnet-core,en,0,0,0.00,7,0,7,0,0,0,0,0,,
2023-11-23T11:23:20.112088,7e3bd6f4-885b-11eb-a1a9-005056ad4f31,Programming I and II,,Hands of cards,cs-dotnet-core,en,0,0,0.00,13,0,13,0,0,0,0,0,,
2023-11-23T11:24:01.122950,48e9f686-915b-11ea-befc-00505601122b,Programming I and II,,Alphabet,cs-dotnet-core,en,0,0,0.00,5,0,0,5,0,0,0,0,,
2023-11-23T11:24:51.695043,a0d750de-cbaa-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,1,0,0,0,0,0,0,1,no solution id,
2023-11-23T11:25:22.763561,539a85ae-9436-11ec-986f-f39926f24a9c,Parallel Programming,,Asynchronous DNS resolver (C# .NET Core Tasks),cs-dotnet-core,en,0,0,0.00,4,0,4,0,0,0,0,0,,
2023-11-23T11:26:26.702312,d197fa48-a80f-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,0.00,5,0,5,0,0,0,0,0,,
2023-11-23T11:29:40.688112,347316f7-3fcd-11eb-a1a9-005056ad4f31,Programming I and II,Introduction to Algorithms,Bipartite graph,cs-dotnet-core,en,0,0,0.00,8,0,8,0,0,0,0,0,,
2023-11-23T11:32:35.053772,0998647d-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation II,cs-dotnet-core,en,10,10,0.00,12,0,12,0,0,0,0,0,,
2023-11-23T11:34:01.046470,6b3ed45a-b41e-11e7-a937-00505601122b,C# Language and .NET Framework,,SPath,cs-dotnet-core,en,1,0,0.00,10,0,10,0,0,0,0,0,,
2023-11-23T11:36:04.166743,59af829f-aba5-11e7-a937-00505601122b,C# Language and .NET Framework,,Huffman III,cs-dotnet-core,en,0,0,0.00,18,0,18,0,0,0,0,0,,
2023-11-23T11:36:13.024283,858d61ed-a7b1-11e7-a937-00505601122b,C# Language and .NET Framework,,Deque,cs-dotnet-core,en,0,0,0.00,27,0,27,0,0,0,0,0,,
2023-11-23T11:36:48.800639,3238e0f8-aba6-11e7-a937-00505601122b,C# Language and .NET Framework,,Expression Evaluation III,cs-dotnet-core,en,14,14,0.00,18,0,18,0,0,0,0,0,,
2023-11-23T11:37:17.497922,ed9f9abc-aba8-11e7-a937-00505601122b,C# Language and .NET Framework,,Text Justification,cs-dotnet-core,en,4,4,0.00,14,0,14,0,0,0,0,0,,
2023-11-23T11:40:19.894057,445d30b1-b422-11e7-a937-00505601122b,C# Language and .NET Framework,,Excel,cs-dotnet-core,en,0,0,0.00,11,0,11,0,0,0,0,0,,
2023-11-23T11:40:34.182329,e4b01416-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,"HW01 Deque 2.1 OMG, why so complex?",cs-dotnet-core,en,1,0,0.00,33,0,33,0,0,0,0,0,,
2023-11-23T11:43:03.062815,f86abb94-aba7-11e7-a937-00505601122b,C# Language and .NET Framework,,"HW01 Deque 2.2 Cool, I love C#",cs-dotnet-core,en,1,0,0.00,33,0,33,0,0,0,0,0,,
2023-11-23T11:43:50.980196,91359813-b38c-11e7-a937-00505601122b,C# Language and .NET Framework,,(title in AnonLang),cs-dotnet-core,al,5,5,0.00,23,0,0,2,21,0,0,0,,
2023-11-23T11:46:29.146285,eea4db4d-9f2f-40f6-bf00-10b223128d2d,C# Language and .NET Framework,,Practical Test: SQL Database,cs-dotnet-core,en,0,0,0.00,7,0,7,0,0,0,0,0,,
2023-11-23T11:48:00.028067,560850b9-9882-11eb-a1a9-005056ad4f31,Programming I and II,,Elementary cellular automaton,cs-dotnet-core,en,0,0,0.00,5,0,5,0,0,0,0,0,,
